unix_ms,frame,current_fps,smoothed_fps,dt
1748121556404,820,23,23,0.04212578
1748121556446,821,23,23,0.04179615
1748121556488,822,24,23,0.04160152
1748121556529,823,24,24,0.04114328
1748121556571,824,23,23,0.04228297
1748121556613,825,24,23,0.04156797
1748121556655,826,23,23,0.04192511
1748121556696,827,24,23,0.0415898
1748121556738,828,24,23,0.04160662
1748121556780,829,23,23,0.04275032
1748121556822,830,24,23,0.04100183
1748121556864,831,23,23,0.04217219
1748121556905,832,24,23,0.04149313
1748121556947,833,24,23,0.04162391
1748121556989,834,23,23,0.04167959
1748121557030,835,24,23,0.0415937
1748121557072,836,23,23,0.04204688
1748121557114,837,23,23,0.04177891
1748121557156,838,23,23,0.04244995
1748121557198,839,24,23,0.04136032
1748121557239,840,23,23,0.04185829
1748121557281,841,24,23,0.04146943
1748121557323,842,23,23,0.0419724
1748121557365,843,24,24,0.04124563
1748121557406,844,23,23,0.04198328
1748121557448,845,23,23,0.04204912
1748121557490,846,23,23,0.04196532
1748121557532,847,24,23,0.04114136
1748121557573,848,23,23,0.04269756
1748121557615,849,24,24,0.04057459
1748121557657,850,23,24,0.04181261
1748121557699,851,23,23,0.04235677
1748121557740,852,24,23,0.04131344
1748121557782,853,23,23,0.04252625
1748121557824,854,24,23,0.04110526
1748121557866,855,23,23,0.04189464
1748121557907,856,23,23,0.04182745
1748121557949,857,24,24,0.04120855
1748121557991,858,23,23,0.04191646
1748121558033,859,23,23,0.04211563
1748121558075,860,23,23,0.04208152
1748121558116,861,24,23,0.04120662
1748121558158,862,23,23,0.04187855
1748121558200,863,23,23,0.04167001
1748121558242,864,23,23,0.04258453
1748121558283,865,24,23,0.04087808
1748121558325,866,24,24,0.04151443
1748121558367,867,23,23,0.04202813
1748121558409,868,23,23,0.04228943
1748121558451,869,24,23,0.04158255
1748121558492,870,23,23,0.04212131
1748121558534,871,24,24,0.0408786
1748121558576,872,23,23,0.04255771
1748121558617,873,23,23,0.04172287
1748121558659,874,24,24,0.04105433
1748121558701,875,23,23,0.04213891
